CountyName,TimeStamp,ConfirmedCovidCases
Wexford,2020-06-21,216
Wicklow,2020-06-21,681
Carlow,2020-06-22,175
Cavan,2020-06-22,861
Clare,2020-06-22,369
Cork,2020-06-22,1535
Donegal,2020-06-22,464
Dublin,2020-06-22,12218
Galway,2020-06-22,485
Kerry,2020-06-22,310
Kildare,2020-06-22,1476
Kilkenny,2020-06-22,354
Laois,2020-06-22,265
Leitrim,2020-06-22,78
Limerick,2020-06-22,583
Longford,2020-06-22,285
Louth,2020-06-22,780
Mayo,2020-06-22,572
Meath,2020-06-22,808
Monaghan,2020-06-22,536
Offaly,2020-06-22,483
Roscommon,2020-06-22,345
Sligo,2020-06-22,125
Tipperary,2020-06-22,543
Waterford,2020-06-22,156
Westmeath,2020-06-22,672
Wexford,2020-06-22,216
Wicklow,2020-06-22,697
Carlow,2020-06-23,175
Cavan,2020-06-23,862
Clare,2020-06-23,369
Cork,2020-06-23,1535
Donegal,2020-06-23,464
Dublin,2020-06-23,12218
Galway,2020-06-23,485
Kerry,2020-06-23,310
Kildare,2020-06-23,1477
Kilkenny,2020-06-23,354
Laois,2020-06-23,265
Leitrim,2020-06-23,78
Limerick,2020-06-23,583
Longford,2020-06-23,285
Louth,2020-06-23,780
Mayo,2020-06-23,571
Meath,2020-06-23,808
Monaghan,2020-06-23,537
Offaly,2020-06-23,483
Roscommon,2020-06-23,345
Sligo,2020-06-23,125
Tipperary,2020-06-23,543
Waterford,2020-06-23,156
Westmeath,2020-06-23,672
Wexford,2020-06-23,217
Wicklow,2020-06-23,697
Carlow,2020-06-24,175
Cavan,2020-06-24,862
Clare,2020-06-24,369
Cork,2020-06-24,1535
Donegal,2020-06-24,464
Dublin,2020-06-24,12226
Galway,2020-06-24,485
Kerry,2020-06-24,310
Kildare,2020-06-24,1478
Kilkenny,2020-06-24,354
Laois,2020-06-24,265
Leitrim,2020-06-24,78
Limerick,2020-06-24,583
Longford,2020-06-24,285
Louth,2020-06-24,780
Mayo,2020-06-24,571
Meath,2020-06-24,808
Monaghan,2020-06-24,537
Offaly,2020-06-24,483
Roscommon,2020-06-24,345
Sligo,2020-06-24,125
Tipperary,2020-06-24,543
Waterford,2020-06-24,156
Westmeath,2020-06-24,672
Wexford,2020-06-24,217
Wicklow,2020-06-24,697
Carlow,2020-06-25,175
Cavan,2020-06-25,862
Clare,2020-06-25,369
Cork,2020-06-25,1535
Donegal,2020-06-25,464
Dublin,2020-06-25,12226
Galway,2020-06-25,485
Kerry,2020-06-25,310
Kildare,2020-06-25,1478
Kilkenny,2020-06-25,354
Laois,2020-06-25,265
Leitrim,2020-06-25,78
Limerick,2020-06-25,583
Longford,2020-06-25,285
Louth,2020-06-25,780
Mayo,2020-06-25,571
Meath,2020-06-25,808
Monaghan,2020-06-25,537
Offaly,2020-06-25,483
Roscommon,2020-06-25,345
Sligo,2020-06-25,125
Tipperary,2020-06-25,543
Waterford,2020-06-25,156
Westmeath,2020-06-25,672
Wexford,2020-06-25,217
Wicklow,2020-06-25,697
Carlow,2020-06-26,175
Cavan,2020-06-26,862
Clare,2020-06-26,369
Cork,2020-06-26,1535
Donegal,2020-06-26,464
Dublin,2020-06-26,12226
Galway,2020-06-26,485
Kerry,2020-06-26,310
Kildare,2020-06-26,1478
Kilkenny,2020-06-26,354
Laois,2020-06-26,265
Leitrim,2020-06-26,78
Limerick,2020-06-26,583
Longford,2020-06-26,285
Louth,2020-06-26,780
Mayo,2020-06-26,571
Meath,2020-06-26,808
Monaghan,2020-06-26,537
Offaly,2020-06-26,483
Roscommon,2020-06-26,345
Sligo,2020-06-26,125
Tipperary,2020-06-26,543
Waterford,2020-06-26,156
Westmeath,2020-06-26,672
Wexford,2020-06-26,217
Wicklow,2020-06-26,697
Carlow,2020-06-27,175
Cavan,2020-06-27,862
Clare,2020-06-27,369
Cork,2020-06-27,1536
Donegal,2020-06-27,464
Dublin,2020-06-27,12245
Galway,2020-06-27,485
Kerry,2020-06-27,310
Kildare,2020-06-27,1481
Kilkenny,2020-06-27,355
Laois,2020-06-27,265
Leitrim,2020-06-27,78
Limerick,2020-06-27,583
Longford,2020-06-27,286
Louth,2020-06-27,781
Mayo,2020-06-27,571
Meath,2020-06-27,808
Monaghan,2020-06-27,538
Offaly,2020-06-27,483
Roscommon,2020-06-27,345
Sligo,2020-06-27,128
Tipperary,2020-06-27,543
Waterford,2020-06-27,157
Westmeath,2020-06-27,672
Wexford,2020-06-27,217
Wicklow,2020-06-27,701
Carlow,2020-06-28,175
Cavan,2020-06-28,862
Clare,2020-06-28,369
Cork,2020-06-28,1536
Donegal,2020-06-28,465
Dublin,2020-06-28,12250
Galway,2020-06-28,485
Kerry,2020-06-28,310
Kildare,2020-06-28,1487
Kilkenny,2020-06-28,355
Laois,2020-06-28,265
Leitrim,2020-06-28,79
Limerick,2020-06-28,583
Longford,2020-06-28,286
Louth,2020-06-28,781
Mayo,2020-06-28,572
Meath,2020-06-28,808
Monaghan,2020-06-28,538
Offaly,2020-06-28,483
Roscommon,2020-06-28,345
Sligo,2020-06-28,138
Tipperary,2020-06-28,543
Waterford,2020-06-28,157
Westmeath,2020-06-28,672
Wexford,2020-06-28,217
Wicklow,2020-06-28,701
Carlow,2020-06-29,175
Carlow,2020-06-29,175
Cavan,2020-06-29,862
Cavan,2020-06-29,862
Clare,2020-06-29,368
Clare,2020-06-29,368
Cork,2020-06-29,1536
Cork,2020-06-29,1536
Donegal,2020-06-29,465
Donegal,2020-06-29,465
Dublin,2020-06-29,12254
Dublin,2020-06-29,12254
Galway,2020-06-29,485
Galway,2020-06-29,485
Kerry,2020-06-29,310
Kerry,2020-06-29,310
Kildare,2020-06-29,1488
Kildare,2020-06-29,1488
Kilkenny,2020-06-29,355
Kilkenny,2020-06-29,355
Laois,2020-06-29,265
Laois,2020-06-29,265
Leitrim,2020-06-29,80
Leitrim,2020-06-29,80
Limerick,2020-06-29,583
Limerick,2020-06-29,583
Longford,2020-06-29,286
Longford,2020-06-29,286
Louth,2020-06-29,781
Louth,2020-06-29,781
Mayo,2020-06-29,572
Mayo,2020-06-29,572
Meath,2020-06-29,808
Meath,2020-06-29,808
Monaghan,2020-06-29,538
Monaghan,2020-06-29,538
Offaly,2020-06-29,483
Offaly,2020-06-29,483
Roscommon,2020-06-29,345
Roscommon,2020-06-29,345
Sligo,2020-06-29,141
Sligo,2020-06-29,141
Tipperary,2020-06-29,543
Tipperary,2020-06-29,543
Waterford,2020-06-29,158
Waterford,2020-06-29,158
Westmeath,2020-06-29,672
Westmeath,2020-06-29,672
Wexford,2020-06-29,217
Wexford,2020-06-29,217
Wicklow,2020-06-29,701
Wicklow,2020-06-29,701
Carlow,2020-07-01,175
Cavan,2020-07-01,862
Clare,2020-07-01,368
Cork,2020-07-01,1540
Donegal,2020-07-01,465
Dublin,2020-07-01,12262
Galway,2020-07-01,486
Kerry,2020-07-01,310
Kildare,2020-07-01,1491
Kilkenny,2020-07-01,355
Laois,2020-07-01,265
Leitrim,2020-07-01,80
Limerick,2020-07-01,586
Longford,2020-07-01,286
Louth,2020-07-01,781
Mayo,2020-07-01,572
Meath,2020-07-01,808
Monaghan,2020-07-01,538
Offaly,2020-07-01,483
Roscommon,2020-07-01,345
Sligo,2020-07-01,141
Tipperary,2020-07-01,543
Waterford,2020-07-01,158
Westmeath,2020-07-01,673
Wexford,2020-07-01,217
Wicklow,2020-07-01,699
Carlow,2020-07-02,175
Cavan,2020-07-02,864
Clare,2020-07-02,368
Cork,2020-07-02,1540
Donegal,2020-07-02,465
Dublin,2020-07-02,12264
Galway,2020-07-02,486
Kerry,2020-07-02,310
Kildare,2020-07-02,1492
Kilkenny,2020-07-02,356
Laois,2020-07-02,265
Leitrim,2020-07-02,82
Limerick,2020-07-02,586
Longford,2020-07-02,286
Louth,2020-07-02,781
Mayo,2020-07-02,572
Meath,2020-07-02,808
Monaghan,2020-07-02,538
Offaly,2020-07-02,483
Roscommon,2020-07-02,346
Sligo,2020-07-02,141
Tipperary,2020-07-02,542
Waterford,2020-07-02,158
Westmeath,2020-07-02,674
Wexford,2020-07-02,217
Wicklow,2020-07-02,699
Carlow,2020-07-03,175
Cavan,2020-07-03,864
Clare,2020-07-03,368
Cork,2020-07-03,1541
Donegal,2020-07-03,465
Dublin,2020-07-03,12270
Galway,2020-07-03,486
Kerry,2020-07-03,310
Kildare,2020-07-03,1494
Kilkenny,2020-07-03,356
Laois,2020-07-03,265
Leitrim,2020-07-03,82
Limerick,2020-07-03,587
Longford,2020-07-03,286
Louth,2020-07-03,781
Mayo,2020-07-03,572
Meath,2020-07-03,809
Monaghan,2020-07-03,538
Offaly,2020-07-03,483
Roscommon,2020-07-03,346
Sligo,2020-07-03,141
Tipperary,2020-07-03,542
Waterford,2020-07-03,158
Westmeath,2020-07-03,674
Wexford,2020-07-03,217
Wicklow,2020-07-03,699
Carlow,2020-07-04,175
Cavan,2020-07-04,864
Clare,2020-07-04,368
Cork,2020-07-04,1543
Donegal,2020-07-04,466
Dublin,2020-07-04,12270
Galway,2020-07-04,486
Kerry,2020-07-04,310
Kildare,2020-07-04,1497
Kilkenny,2020-07-04,356
Laois,2020-07-04,265
Leitrim,2020-07-04,82
Limerick,2020-07-04,587
Longford,2020-07-04,287
Louth,2020-07-04,782
Mayo,2020-07-04,572
Meath,2020-07-04,811
Monaghan,2020-07-04,538
Offaly,2020-07-04,486
Roscommon,2020-07-04,346
Sligo,2020-07-04,145
Tipperary,2020-07-04,542
Waterford,2020-07-04,158
Westmeath,2020-07-04,674
Wexford,2020-07-04,218
Wicklow,2020-07-04,699
Carlow,2020-07-05,175
Cavan,2020-07-05,864
Clare,2020-07-05,368
Cork,2020-07-05,1542
Donegal,2020-07-05,466
Dublin,2020-07-05,12255
Galway,2020-07-05,486
Kerry,2020-07-05,311
Kildare,2020-07-05,1498
Kilkenny,2020-07-05,356
Laois,2020-07-05,265
Leitrim,2020-07-05,82
Limerick,2020-07-05,587
Longford,2020-07-05,287
Louth,2020-07-05,782
Mayo,2020-07-05,572
Meath,2020-07-05,811
Monaghan,2020-07-05,538
Offaly,2020-07-05,486
Roscommon,2020-07-05,346
Sligo,2020-07-05,146
Tipperary,2020-07-05,542
Waterford,2020-07-05,158
Westmeath,2020-07-05,674
Wexford,2020-07-05,218
Wicklow,2020-07-05,699
Carlow,2020-07-06,175
Cavan,2020-07-06,864
Clare,2020-07-06,368
Cork,2020-07-06,1543
Donegal,2020-07-06,466
Dublin,2020-07-06,12263
Galway,2020-07-06,487
Kerry,2020-07-06,310
Kildare,2020-07-06,1499
Kilkenny,2020-07-06,356
Laois,2020-07-06,265
Leitrim,2020-07-06,82
Limerick,2020-07-06,587
Longford,2020-07-06,287
Louth,2020-07-06,785
Mayo,2020-07-06,572
Meath,2020-07-06,812
Monaghan,2020-07-06,539
Offaly,2020-07-06,486
Roscommon,2020-07-06,346
Sligo,2020-07-06,146
Tipperary,2020-07-06,543
Waterford,2020-07-06,160
Westmeath,2020-07-06,674
Wexford,2020-07-06,218
Wicklow,2020-07-06,698
Carlow,2020-07-07,175
Cavan,2020-07-07,865
Clare,2020-07-07,368
Cork,2020-07-07,1545
Donegal,2020-07-07,467
Dublin,2020-07-07,12266
Galway,2020-07-07,487
Kerry,2020-07-07,310
Kildare,2020-07-07,1500
Kilkenny,2020-07-07,356
Laois,2020-07-07,265
Leitrim,2020-07-07,82
Limerick,2020-07-07,588
Longford,2020-07-07,287
Louth,2020-07-07,785
Mayo,2020-07-07,572
Meath,2020-07-07,812
Monaghan,2020-07-07,539
Offaly,2020-07-07,486
Roscommon,2020-07-07,346
Sligo,2020-07-07,146
Tipperary,2020-07-07,543
Waterford,2020-07-07,160
Westmeath,2020-07-07,676
Wexford,2020-07-07,218
Wicklow,2020-07-07,699
Carlow,2020-07-08,175
Cavan,2020-07-08,865
Clare,2020-07-08,368
Cork,2020-07-08,1545
Donegal,2020-07-08,468
Dublin,2020-07-08,12275
Galway,2020-07-08,486
Kerry,2020-07-08,310
Kildare,2020-07-08,1503
Kilkenny,2020-07-08,356
Laois,2020-07-08,265
Leitrim,2020-07-08,82
Limerick,2020-07-08,589
Longford,2020-07-08,287
Louth,2020-07-08,785
Mayo,2020-07-08,573
Meath,2020-07-08,812
Monaghan,2020-07-08,539
Offaly,2020-07-08,486
Roscommon,2020-07-08,346
Sligo,2020-07-08,147
Tipperary,2020-07-08,543
Waterford,2020-07-08,165
Westmeath,2020-07-08,676
Wexford,2020-07-08,218
Wicklow,2020-07-08,700
Carlow,2020-07-09,176
Cavan,2020-07-09,865
Clare,2020-07-09,368
Cork,2020-07-09,1545
Donegal,2020-07-09,468
Dublin,2020-07-09,12287
Galway,2020-07-09,490
Kerry,2020-07-09,311
Kildare,2020-07-09,1506
Kilkenny,2020-07-09,356
Laois,2020-07-09,265
Leitrim,2020-07-09,82
Limerick,2020-07-09,589
Longford,2020-07-09,287
Louth,2020-07-09,785
Mayo,2020-07-09,573
Meath,2020-07-09,812
Monaghan,2020-07-09,539
Offaly,2020-07-09,486
Roscommon,2020-07-09,346
Sligo,2020-07-09,148
Tipperary,2020-07-09,543
Waterford,2020-07-09,165
Westmeath,2020-07-09,676
Wexford,2020-07-09,218
Wicklow,2020-07-09,702
Carlow,2020-07-10,176
Cavan,2020-07-10,866
Clare,2020-07-10,369
Cork,2020-07-10,1545
Donegal,2020-07-10,468
Dublin,2020-07-10,12294
Galway,2020-07-10,489
Kerry,2020-07-10,311
Kildare,2020-07-10,1513
Kilkenny,2020-07-10,356
Laois,2020-07-10,265
Leitrim,2020-07-10,82
Limerick,2020-07-10,589
Longford,2020-07-10,287
Louth,2020-07-10,787
Mayo,2020-07-10,573
Meath,2020-07-10,812
Monaghan,2020-07-10,539
Offaly,2020-07-10,486
Roscommon,2020-07-10,346
Sligo,2020-07-10,148
Tipperary,2020-07-10,543
Waterford,2020-07-10,165
Westmeath,2020-07-10,676
Wexford,2020-07-10,221
Wicklow,2020-07-10,705
Carlow,2020-07-11,176
Cavan,2020-07-11,865
Clare,2020-07-11,369
Cork,2020-07-11,1546
Donegal,2020-07-11,468
Dublin,2020-07-11,12308
Galway,2020-07-11,489
Kerry,2020-07-11,311
Kildare,2020-07-11,1513
Kilkenny,2020-07-11,356
Laois,2020-07-11,265
Leitrim,2020-07-11,82
Limerick,2020-07-11,589
Longford,2020-07-11,287
Louth,2020-07-11,787
Mayo,2020-07-11,573
Meath,2020-07-11,812
Monaghan,2020-07-11,539
Offaly,2020-07-11,486
Roscommon,2020-07-11,346
Sligo,2020-07-11,148
Tipperary,2020-07-11,543
Waterford,2020-07-11,165
Westmeath,2020-07-11,676
Wexford,2020-07-11,221
Wicklow,2020-07-11,707
Carlow,2020-07-12,176
Cavan,2020-07-12,865
Clare,2020-07-12,369
Cork,2020-07-12,1548
Donegal,2020-07-12,468
Dublin,2020-07-12,12312
Galway,2020-07-12,489
Kerry,2020-07-12,314
Kildare,2020-07-12,1514
Kilkenny,2020-07-12,356
Laois,2020-07-12,265
Leitrim,2020-07-12,82
Limerick,2020-07-12,589
Longford,2020-07-12,287
Louth,2020-07-12,787
Mayo,2020-07-12,573
Meath,2020-07-12,812
Monaghan,2020-07-12,539
Offaly,2020-07-12,486
Roscommon,2020-07-12,346
Sligo,2020-07-12,148
Tipperary,2020-07-12,543
Waterford,2020-07-12,165
Westmeath,2020-07-12,676
Wexford,2020-07-12,221
Wicklow,2020-07-12,708
Carlow,2020-07-13,176
Cavan,2020-07-13,865
Clare,2020-07-13,369
Cork,2020-07-13,1550
Donegal,2020-07-13,468
Dublin,2020-07-13,12326
Galway,2020-07-13,489
Kerry,2020-07-13,316
Kildare,2020-07-13,1517
Kilkenny,2020-07-13,356
Laois,2020-07-13,265
Leitrim,2020-07-13,82
Limerick,2020-07-13,589
Longford,2020-07-13,287
Louth,2020-07-13,789
Mayo,2020-07-13,573
Meath,2020-07-13,817
Monaghan,2020-07-13,540
Offaly,2020-07-13,486
Roscommon,2020-07-13,346
Sligo,2020-07-13,148
Tipperary,2020-07-13,543
Waterford,2020-07-13,166
Westmeath,2020-07-13,676
Wexford,2020-07-13,221
Wicklow,2020-07-13,709
Carlow,2020-07-14,176
Cavan,2020-07-14,866
Clare,2020-07-14,369
Cork,2020-07-14,1550
Donegal,2020-07-14,469
Dublin,2020-07-14,12331
Galway,2020-07-14,489
Kerry,2020-07-14,316
Kildare,2020-07-14,1517
Kilkenny,2020-07-14,356
Laois,2020-07-14,265
Leitrim,2020-07-14,82
Limerick,2020-07-14,589
Longford,2020-07-14,287
Louth,2020-07-14,789
Mayo,2020-07-14,573
Meath,2020-07-14,817
Monaghan,2020-07-14,540
Offaly,2020-07-14,486
Roscommon,2020-07-14,346
Sligo,2020-07-14,148
Tipperary,2020-07-14,543
Waterford,2020-07-14,166
Westmeath,2020-07-14,676
Wexford,2020-07-14,222
Wicklow,2020-07-14,709
Carlow,2020-07-15,177
Cavan,2020-07-15,866
Clare,2020-07-15,369
Cork,2020-07-15,1554
Donegal,2020-07-15,471
Dublin,2020-07-15,12342
Galway,2020-07-15,489
Kerry,2020-07-15,316
Kildare,2020-07-15,1517
Kilkenny,2020-07-15,356
Laois,2020-07-15,265
Leitrim,2020-07-15,82
Limerick,2020-07-15,589
Longford,2020-07-15,287
Louth,2020-07-15,790
Mayo,2020-07-15,573
Meath,2020-07-15,817
Monaghan,2020-07-15,540
Offaly,2020-07-15,485
Roscommon,2020-07-15,346
Sligo,2020-07-15,148
Tipperary,2020-07-15,543
Waterford,2020-07-15,166
Westmeath,2020-07-15,676
Wexford,2020-07-15,223
Wicklow,2020-07-15,709
Carlow,2020-07-16,178
Cavan,2020-07-16,867
Clare,2020-07-16,369
Cork,2020-07-16,1555
Donegal,2020-07-16,471
Dublin,2020-07-16,12367
Galway,2020-07-16,489
Kerry,2020-07-16,316
Kildare,2020-07-16,1518
Kilkenny,2020-07-16,356
Laois,2020-07-16,265
Leitrim,2020-07-16,83
Limerick,2020-07-16,589
Longford,2020-07-16,287
Louth,2020-07-16,791
Mayo,2020-07-16,573
Meath,2020-07-16,817
Monaghan,2020-07-16,540
Offaly,2020-07-16,486
Roscommon,2020-07-16,346
Sligo,2020-07-16,148
Tipperary,2020-07-16,543
Waterford,2020-07-16,166
Westmeath,2020-07-16,677
Wexford,2020-07-16,223
Wicklow,2020-07-16,710
Carlow,2020-07-17,178
Cavan,2020-07-17,867
Clare,2020-07-17,369
Cork,2020-07-17,1557
Donegal,2020-07-17,472
Dublin,2020-07-17,12379
Galway,2020-07-17,491
Kerry,2020-07-17,316
Kildare,2020-07-17,1521
Kilkenny,2020-07-17,356
Laois,2020-07-17,265
Leitrim,2020-07-17,83
Limerick,2020-07-17,589
Longford,2020-07-17,287
Louth,2020-07-17,791
Mayo,2020-07-17,574
Meath,2020-07-17,817
Monaghan,2020-07-17,540
Offaly,2020-07-17,486
Roscommon,2020-07-17,346
Sligo,2020-07-17,148
Tipperary,2020-07-17,543
Waterford,2020-07-17,166
Westmeath,2020-07-17,677
Wexford,2020-07-17,223
Wicklow,2020-07-17,710
Carlow,2020-07-18,178
Cavan,2020-07-18,867
Clare,2020-07-18,369
Cork,2020-07-18,1557
Donegal,2020-07-18,472
Dublin,2020-07-18,12385
Galway,2020-07-18,492
Kerry,2020-07-18,316
Kildare,2020-07-18,1523
Kilkenny,2020-07-18,356
Laois,2020-07-18,265
Leitrim,2020-07-18,83
Limerick,2020-07-18,589
Longford,2020-07-18,287
Louth,2020-07-18,791
Mayo,2020-07-18,574
Meath,2020-07-18,817
Monaghan,2020-07-18,540
Offaly,2020-07-18,486
Roscommon,2020-07-18,346
Sligo,2020-07-18,148
Tipperary,2020-07-18,543
Waterford,2020-07-18,166
Westmeath,2020-07-18,677
Wexford,2020-07-18,223
Wicklow,2020-07-18,710
Carlow,2020-07-19,178
Cavan,2020-07-19,867
Clare,2020-07-19,369
Cork,2020-07-19,1557
Donegal,2020-07-19,472
Dublin,2020-07-19,12390
Galway,2020-07-19,492
Kerry,2020-07-19,316
Kildare,2020-07-19,1524
Kilkenny,2020-07-19,356
Laois,2020-07-19,266
Leitrim,2020-07-19,83
Limerick,2020-07-19,589
Longford,2020-07-19,287
Louth,2020-07-19,791
Mayo,2020-07-19,574
Meath,2020-07-19,817
Monaghan,2020-07-19,540
Offaly,2020-07-19,486
Roscommon,2020-07-19,346
Sligo,2020-07-19,148
Tipperary,2020-07-19,543
Waterford,2020-07-19,166
Westmeath,2020-07-19,676
Wexford,2020-07-19,223
Wicklow,2020-07-19,710
Carlow,2020-07-20,179
Cavan,2020-07-20,867
Clare,2020-07-20,369
Cork,2020-07-20,1560
Donegal,2020-07-20,472
Dublin,2020-07-20,12411
Galway,2020-07-20,492
Kerry,2020-07-20,316
Kildare,2020-07-20,1525
Kilkenny,2020-07-20,356
Laois,2020-07-20,267
Leitrim,2020-07-20,83
Limerick,2020-07-20,590
Longford,2020-07-20,287
Louth,2020-07-20,791
Mayo,2020-07-20,574
Meath,2020-07-20,822
Monaghan,2020-07-20,541
Offaly,2020-07-20,487
Roscommon,2020-07-20,346
Sligo,2020-07-20,148
Tipperary,2020-07-20,543
Waterford,2020-07-20,166
Westmeath,2020-07-20,676
Wexford,2020-07-20,223
Wicklow,2020-07-20,711
Carlow,2020-07-21,179
Cavan,2020-07-21,867
Clare,2020-07-21,369
Cork,2020-07-21,1561
Donegal,2020-07-21,472
Dublin,2020-07-21,12422
Galway,2020-07-21,492
Kerry,2020-07-21,316
Kildare,2020-07-21,1526
Kilkenny,2020-07-21,356
Laois,2020-07-21,267
Leitrim,2020-07-21,83
Limerick,2020-07-21,591
Longford,2020-07-21,287
Louth,2020-07-21,791
Mayo,2020-07-21,574
Meath,2020-07-21,823
Monaghan,2020-07-21,541
Offaly,2020-07-21,487
Roscommon,2020-07-21,346
Sligo,2020-07-21,148
Tipperary,2020-07-21,543
Waterford,2020-07-21,166
Westmeath,2020-07-21,677
Wexford,2020-07-21,223
Wicklow,2020-07-21,712
Carlow,2020-07-22,179
Cavan,2020-07-22,867
Clare,2020-07-22,369
Cork,2020-07-22,1560
Donegal,2020-07-22,472
Dublin,2020-07-22,12424
Galway,2020-07-22,492
Kerry,2020-07-22,316
Kildare,2020-07-22,1529
Kilkenny,2020-07-22,356
Laois,2020-07-22,267
Leitrim,2020-07-22,83
Limerick,2020-07-22,591
Longford,2020-07-22,287
Louth,2020-07-22,791
Mayo,2020-07-22,575
Meath,2020-07-22,824
Monaghan,2020-07-22,541
Offaly,2020-07-22,487
Roscommon,2020-07-22,346
Sligo,2020-07-22,148
Tipperary,2020-07-22,543
Waterford,2020-07-22,166
Westmeath,2020-07-22,677
Wexford,2020-07-22,223
Wicklow,2020-07-22,712
Carlow,2020-07-23,179
Cavan,2020-07-23,867
Clare,2020-07-23,369
Cork,2020-07-23,1560
Donegal,2020-07-23,472
Dublin,2020-07-23,12439
Galway,2020-07-23,493
Kerry,2020-07-23,316
Kildare,2020-07-23,1532
Kilkenny,2020-07-23,356
Laois,2020-07-23,267
Leitrim,2020-07-23,83
Limerick,2020-07-23,591
Longford,2020-07-23,287
Louth,2020-07-23,792
Mayo,2020-07-23,575
Meath,2020-07-23,824
Monaghan,2020-07-23,541
Offaly,2020-07-23,487
Roscommon,2020-07-23,346
Sligo,2020-07-23,148
Tipperary,2020-07-23,543
Waterford,2020-07-23,166
Westmeath,2020-07-23,677
Wexford,2020-07-23,223
Wicklow,2020-07-23,712
Carlow,2020-07-24,179
Cavan,2020-07-24,867
Clare,2020-07-24,372
Cork,2020-07-24,1562
Donegal,2020-07-24,472
Dublin,2020-07-24,12450
Galway,2020-07-24,493
Kerry,2020-07-24,317
Kildare,2020-07-24,1534
Kilkenny,2020-07-24,356
Laois,2020-07-24,268
Leitrim,2020-07-24,83
Limerick,2020-07-24,591
Longford,2020-07-24,288
Louth,2020-07-24,792
Mayo,2020-07-24,575
Meath,2020-07-24,826
Monaghan,2020-07-24,541
Offaly,2020-07-24,487
Roscommon,2020-07-24,346
Sligo,2020-07-24,148
Tipperary,2020-07-24,544
Waterford,2020-07-24,166
Westmeath,2020-07-24,677
Wexford,2020-07-24,223
Wicklow,2020-07-24,712
Carlow,2020-07-25,179
Cavan,2020-07-25,867
Clare,2020-07-25,372
Cork,2020-07-25,1562
Donegal,2020-07-25,472
Dublin,2020-07-25,12459
Galway,2020-07-25,493
Kerry,2020-07-25,317
Kildare,2020-07-25,1535
Kilkenny,2020-07-25,356
Laois,2020-07-25,268
Leitrim,2020-07-25,83
Limerick,2020-07-25,591
Longford,2020-07-25,288
Louth,2020-07-25,792
Mayo,2020-07-25,576
Meath,2020-07-25,826
Monaghan,2020-07-25,541
Offaly,2020-07-25,487
Roscommon,2020-07-25,346
Sligo,2020-07-25,148
Tipperary,2020-07-25,544
Waterford,2020-07-25,166
Westmeath,2020-07-25,677
Wexford,2020-07-25,223
Wicklow,2020-07-25,713
Carlow,2020-07-26,179
Cavan,2020-07-26,867
Clare,2020-07-26,372
Cork,2020-07-26,1563
Donegal,2020-07-26,472
Dublin,2020-07-26,12464
Galway,2020-07-26,493
Kerry,2020-07-26,317
Kildare,2020-07-26,1538
Kilkenny,2020-07-26,356
Laois,2020-07-26,268
Leitrim,2020-07-26,83
Limerick,2020-07-26,591
Longford,2020-07-26,288
Louth,2020-07-26,792
Mayo,2020-07-26,576
Meath,2020-07-26,825
Monaghan,2020-07-26,541
Offaly,2020-07-26,487
Roscommon,2020-07-26,346
Sligo,2020-07-26,149
Tipperary,2020-07-26,544
Waterford,2020-07-26,166
Westmeath,2020-07-26,677
Wexford,2020-07-26,223
Wicklow,2020-07-26,713
Carlow,2020-07-27,179
Cavan,2020-07-27,868
Clare,2020-07-27,380
Cork,2020-07-27,1563
Donegal,2020-07-27,473
Dublin,2020-07-27,12480
Galway,2020-07-27,495
Kerry,2020-07-27,317
Kildare,2020-07-27,1541
Kilkenny,2020-07-27,356
Laois,2020-07-27,271
Leitrim,2020-07-27,84
Limerick,2020-07-27,591
Longford,2020-07-27,288
Louth,2020-07-27,793
Mayo,2020-07-27,576
Meath,2020-07-27,826
Monaghan,2020-07-27,541
Offaly,2020-07-27,487
Roscommon,2020-07-27,346
Sligo,2020-07-27,149
Tipperary,2020-07-27,544
Waterford,2020-07-27,166
Westmeath,2020-07-27,678
Wexford,2020-07-27,223
Wicklow,2020-07-27,713
Carlow,2020-07-28,179
Cavan,2020-07-28,868
Clare,2020-07-28,380
Cork,2020-07-28,1563
Donegal,2020-07-28,473
Dublin,2020-07-28,12487
Galway,2020-07-28,495
Kerry,2020-07-28,317
Kildare,2020-07-28,1543
Kilkenny,2020-07-28,357
Laois,2020-07-28,273
Leitrim,2020-07-28,84
Limerick,2020-07-28,592
Longford,2020-07-28,288
Louth,2020-07-28,793
Mayo,2020-07-28,576
Meath,2020-07-28,826
Monaghan,2020-07-28,541
Offaly,2020-07-28,487
Roscommon,2020-07-28,346
Sligo,2020-07-28,149
Tipperary,2020-07-28,544
Waterford,2020-07-28,166
Westmeath,2020-07-28,679
Wexford,2020-07-28,223
Wicklow,2020-07-28,713
Carlow,2020-07-29,179
Cavan,2020-07-29,870
Clare,2020-07-29,391
Cork,2020-07-29,1566
Donegal,2020-07-29,473
Dublin,2020-07-29,12505
Galway,2020-07-29,495
Kerry,2020-07-29,317
Kildare,2020-07-29,1572
Kilkenny,2020-07-29,357
Laois,2020-07-29,282
Leitrim,2020-07-29,84
Limerick,2020-07-29,599
Longford,2020-07-29,288
Louth,2020-07-29,793
Mayo,2020-07-29,576
Meath,2020-07-29,829
Monaghan,2020-07-29,541
Offaly,2020-07-29,488
Roscommon,2020-07-29,346
Sligo,2020-07-29,149
Tipperary,2020-07-29,545
Waterford,2020-07-29,166
